epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
225,2.989497,0.999851,0.011346,0.997602,33.211290,0.012997,1.000000,0.00015699,0.0000,23.06
226,3.043574,0.999851,0.011816,0.998801,33.304666,0.014653,1.000000,0.00015309,0.0000,23.01
227,2.949847,0.999851,0.013931,0.997602,33.205796,0.013955,1.000000,0.00014922,0.0000,22.98
228,2.988723,0.999851,0.009880,0.997602,33.160342,0.013786,1.000000,0.00014539,0.0000,22.94
229,2.890138,0.999851,0.016915,0.996403,33.035524,0.013812,1.000000,0.00014161,0.0000,23.08
230,2.912627,0.999851,0.010195,0.998801,33.209728,0.013681,1.000000,0.00013787,0.0000,23.14
231,2.880138,0.999851,0.010072,0.998801,33.405654,0.013994,0.999851,0.00013417,0.0000,23.10
232,2.838193,0.999851,0.010129,0.998801,33.287816,0.013988,1.000000,0.00013051,0.0000,23.21
233,2.866477,0.999851,0.011353,0.998801,33.387230,0.013382,1.000000,0.00012690,0.0000,23.17
234,2.879831,0.999851,0.016223,0.997602,33.456017,0.012631,1.000000,0.00012333,0.0000,23.02
235,2.786411,0.999851,0.011977,0.998801,33.411012,0.011528,1.000000,0.00011980,0.0000,23.03
236,2.885701,0.999851,0.010067,0.997602,33.576736,0.012189,1.000000,0.00011632,0.0000,23.07
237,2.787341,0.999851,0.014226,0.996403,33.484995,0.011902,1.000000,0.00011288,0.0000,23.07
238,2.796419,0.999851,0.011605,0.996403,33.314204,0.012224,1.000000,0.00010949,0.0000,23.07
239,2.768248,0.999851,0.012904,0.996403,33.521822,0.011987,1.000000,0.00010615,0.0000,23.12
240,2.847324,0.999851,0.010296,0.996403,33.433377,0.013273,1.000000,0.00010285,0.0000,23.00
241,2.839128,0.999851,0.012103,0.997602,33.469134,0.012494,1.000000,0.00009960,0.0000,23.18
242,2.811635,0.999851,0.008709,0.998801,33.611980,0.012479,1.000000,0.00009640,0.0000,23.07
243,2.785187,0.999851,0.011309,0.998801,33.495651,0.012010,1.000000,0.00009324,0.0000,23.04
244,2.698901,0.999851,0.009844,0.998801,33.620985,0.012161,1.000000,0.00009013,0.0000,22.93
